,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,tsne1,tsne2,tsne3,tsne_clusters
3012,1019766008,KAIROS KATERING INC,BIRMINGHAM,AL,35205,BBCN BANK,CA,722212,10-Feb-06,2006,84,1,2.0,6,1,1,1,0,N,,28-Feb-06,15000.0,0.0,P I F,0.0,15000.0,12750.0,-3.0713096,-3.1633928,-12.940936,4
3013,1019775004,"Insite Engineering Services, L",SEEKONK,MA,2771,WEBSTER BANK NATL ASSOC,CT,541330,2-Jul-04,2004,240,11,2.0,0,0,1,1,N,N,,30-Sep-04,125000.0,0.0,P I F,0.0,125000.0,62500.0,1.008557,-2.9661403,-8.07019,3
3014,1019776000,FLINSTONES COLLIER CO Y TREE S,NAPLES,FL,34104,BANCO POPULAR NORTH AMERICA,NY,561730,10-Feb-06,2006,120,7,2.0,0,7,1,1,0,N,,31-Mar-06,149000.0,0.0,P I F,0.0,149000.0,126650.0,-0.45231476,-2.3603015,-17.766607,4
3015,1019786003,BLAIRS TOWING,DALLAS,TX,75210,BBCN BANK,CA,488410,10-Feb-06,2006,62,1,1.0,4,1,1,1,0,N,8-Mar-08,28-Feb-06,5000.0,0.0,CHGOFF,4524.0,5000.0,4250.0,8.9452305,8.993468,1.2499392,1
3016,1019794003,"SWEET HOME RENTALS, INC.",SWEET HOME,OR,97386,U.S. BANK NATIONAL ASSOCIATION,OH,0,7-Mar-97,1997,37,2,1.0,0,0,1,0,0,N,12-Apr-01,31-Jul-97,50250.0,0.0,CHGOFF,40327.0,50250.0,40200.0,-8.989389,-2.799633,9.894657,2
3017,1019796006,BRIAN C WILLIAMS,OVERLAND PARK,KS,66204,COMMERCE BANK,MO,452990,10-Feb-06,2006,50,3,1.0,0,3,1,1,T,N,20-Dec-11,28-Feb-06,155500.0,0.0,CHGOFF,65174.0,100000.0,50000.0,2.4549866,12.873305,3.8339062,1
3018,1019806007,COMPLETE CHIROPRACTIC,NILES,MI,49120,1ST SOURCE BANK,IN,621310,10-Feb-06,2006,62,5,1.0,0,5,1,1,0,N,,28-Feb-06,28000.0,0.0,P I F,0.0,28000.0,14000.0,10.037831,8.311209,2.338441,1
3019,1019814007,EVERGREEN MOTEL,"LEWISTON,",ID,83501,BANNER BANK,ID,0,7-Mar-97,1997,240,2,1.0,0,0,1,0,N,N,,31-Jul-97,215000.0,0.0,P I F,0.0,215000.0,161250.0,-4.6101174,-2.0275283,4.46621,3
3020,1019815003,Coach Denson Basketball Camps,MESQUITE,TX,75181,BANK OF AMERICA NATL ASSOC,NC,611620,2-Jul-04,2004,44,10,1.0,0,0,1,1,Y,N,16-Jan-08,31-Jul-04,10608.0,0.0,CHGOFF,8133.0,10000.0,5000.0,4.8778625,10.47569,3.393036,1
3021,1019834002,J&J CONVENIENCE STORE,KAUFMAN,TX,75142,ZIONS FIRST NATIONAL BANK,UT,0,7-Mar-97,1997,240,2,1.0,0,0,1,0,0,N,,30-Jun-97,200000.0,0.0,P I F,0.0,200000.0,150000.0,-4.5822644,-2.0925043,4.60531,3
3022,1019835009,"Angelica Fashions, Corp",LOS ANGELES,CA,90015,BANK OF AMERICA NATL ASSOC,NC,448120,2-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,30-Nov-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-4.282652,2.7117195,-15.146272,4
3023,1019836005,GLOBAL PAPER RECYCLING LLC,VANCOUVER,WA,98682,NORTHWEST BUS. DEVEL ASSOC,WA,424130,10-Feb-06,2006,240,20,1.0,0,1,1,1,0,N,,12-Jul-06,1255000.0,0.0,P I F,0.0,1255000.0,1255000.0,-1.6267087,-5.5822773,-1.6348692,3
3024,1019844005,MAACO AUTO PAINTING & BODYWORK,REDDING,CA,96001,REDDING BANK OF COMMERCE,CA,811121,7-Mar-97,1997,9,6,2.0,0,0,49952,0,0,N,12-Feb-07,31-Oct-97,115000.0,0.0,CHGOFF,5325.0,115000.0,86250.0,1.7872499,-13.230183,-3.9348927,3
3025,1019845001,"Paul Steven Black, O.D., P.A.",HUNTSVILLE,TX,77340,BANK OF AMERICA NATL ASSOC,NC,621320,2-Jul-04,2004,84,5,1.0,0,0,1,1,Y,N,,31-Jul-04,88000.0,0.0,P I F,0.0,70000.0,35000.0,6.524275,10.105997,3.7917538,1
3026,1019865007,"Al Amir Enterprises, Inc",ORLANDO,FL,32809,BANK OF AMERICA NATL ASSOC,NC,448310,2-Jul-04,2004,84,4,2.0,0,0,1,1,Y,N,,30-Sep-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-6.623716,-2.8046415,-19.77019,4
3027,1019874003,"TANGLEWOOD CONSERVATORIES, LTD",DENTON,MD,21629,MID-ATLANTIC BUS. FINAN CO,MD,321992,7-Mar-97,1997,240,26,1.0,13,13,1,0,N,N,,13-Jan-99,181000.0,0.0,P I F,0.0,181000.0,181000.0,-1.8630546,1.8524206,-2.9919584,3
3028,1019875010,"Well Dressed Table, LLC",ATLANTA,GA,30305,BANK OF AMERICA NATL ASSOC,NC,532299,2-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Dec-06,10000.0,0.0,P I F,0.0,10000.0,5000.0,-5.7014027,-3.1489477,-19.223412,4
3029,1019884006,ARIZONA TRUCK OUTFITTERS,TUCSON,AZ,85705,WELLS FARGO BANK NATL ASSOC,SD,0,7-Mar-97,1997,228,10,1.0,0,0,1,0,0,N,,31-May-97,515000.0,0.0,P I F,0.0,515000.0,386250.0,-4.222461,-4.6387196,1.7359984,3
3030,1019885002,"Vivid Design Technologies, Inc",DELAND,FL,32724,BANK OF AMERICA NATL ASSOC,NC,541330,2-Jul-04,2004,0,6,1.0,0,0,1,1,T,N,1-Aug-11,31-Jul-04,34922.0,0.0,CHGOFF,25849.0,50000.0,25000.0,13.84964,3.6200278,1.5590776,1
3031,1019886009,FUTURE HOMES REALTY INC,RICHMOND HILL,NY,11419,BANCO POPULAR NORTH AMERICA,NY,531390,10-Feb-06,2006,43,7,1.0,0,7,1,1,Y,N,13-Oct-09,31-Mar-06,53713.0,0.0,CHGOFF,24292.0,25000.0,12500.0,11.800517,6.8869433,2.7644274,1
3032,1019895005,Global Satellite Technologies,WESTON,FL,33327,BANK OF AMERICA NATL ASSOC,NC,334220,2-Jul-04,2004,84,2,2.0,0,0,1,1,Y,N,,31-Jul-04,40833.0,0.0,P I F,0.0,25000.0,12500.0,-7.6333776,-2.46173,-20.451635,4
3033,1019905006,Texas Center for Pain Manageme,HOUSTON,TX,77055,BANK OF AMERICA NATL ASSOC,NC,621210,2-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-07,10000.0,0.0,P I F,0.0,10000.0,5000.0,-3.8977268,1.293743,-15.740189,4
3034,1019914002,"OCCUMED MANAGEMENT ASSOCIATES,",PEACHTREE CITY,GA,30269,GE CAP. SMALL BUS. FINAN CORP,TX,0,7-Mar-97,1997,300,1,1.0,0,0,1,0,0,N,,31-May-97,405000.0,0.0,P I F,0.0,405000.0,303750.0,-3.2213626,-5.3330197,3.6336696,3
3035,1019915009,"Surface Maxx, Inc.",NORTH VENICE,FL,34275,BANK OF AMERICA NATL ASSOC,NC,337110,2-Jul-04,2004,84,1,1.0,0,0,1,2,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,9.731796,4.8811502,-5.6828732,1
3036,1019916005,"MODERN FUEL SALES, INC.",PORTLAND,OR,97202,COLUMBIA STATE BANK,WA,424720,10-Feb-06,2006,12,1,1.0,0,0,1,0,Y,N,,31-May-06,247000.0,0.0,P I F,0.0,200000.0,150000.0,-7.4294,0.93682986,7.22624,2
3037,1019924005,SAN DIEGUITO MEDICAL ARTS PHAR,TEMECULA,CA,92024,FIRST-CITIZENS BK & TR CO,NC,446110,7-Mar-97,1997,120,3,1.0,0,0,1,0,N,N,,30-Apr-97,317000.0,0.0,P I F,0.0,317000.0,237750.0,-6.3487186,1.5543104,5.8504405,2
3038,1019925001,"Mobasoft, LLC",INDEPENDENCE,MO,64050,BANK OF AMERICA NATL ASSOC,NC,541511,2-Jul-04,2004,84,2,1.0,0,0,1,1,N,N,,31-Oct-04,18000.0,0.0,P I F,0.0,18000.0,9000.0,9.228661,10.438278,3.1764083,1
3039,1019945007,"Staff Quest, Inc",OWINGS MILLS,MD,21117,MANUFACTURERS & TRADERS TR CO,NY,541612,2-Jul-04,2004,84,4,1.0,0,0,1,1,Y,N,,31-Aug-04,205000.0,0.0,P I F,0.0,100000.0,50000.0,12.044127,6.0957737,8.282577,1
3040,1019954003,SPECIALTY FAST FOODS,"SPOKANE,",WA,99223,UMPQUA BANK,OR,0,7-Mar-97,1997,84,5,1.0,0,0,1,0,N,N,,30-Sep-97,125000.0,0.0,P I F,0.0,125000.0,93750.0,-8.022727,-1.975178,9.039388,2
3041,1019955010,"J. T. Excavating, Inc.",SOUDERTON,PA,18964,UNIVEST BANK AND TRUST CO.,PA,238910,2-Jul-04,2004,60,2,1.0,0,0,1,2,Y,N,,31-Mar-05,225000.0,0.0,P I F,0.0,150000.0,75000.0,10.217598,6.404231,-5.984381,1
3042,1019964006,KNF DESIGNS MFG INC.,RIO RICO,AZ,85648,JPMORGAN CHASE BANK NATL ASSOC,IL,337125,7-Mar-97,1997,60,20,1.0,0,0,1,0,Y,N,,30-Nov-97,134143.0,0.0,P I F,0.0,100000.0,50000.0,-0.44548684,3.1827173,8.857663,2
3043,1019974009,MIKE'S UPHOLSTERY & SUPPLY,ROSEMEAD,CA,91770,WELLS FARGO BANK NATL ASSOC,SD,0,7-Mar-97,1997,60,8,1.0,0,0,1,0,T,N,,31-Jul-97,50000.0,0.0,P I F,0.0,50000.0,25000.0,-8.466076,-2.7848399,9.79985,2
3044,1019985008,KHAN PETROLEUM INC,EATON,NY,13334,CAPITAL ONE NATL ASSOC,VA,447110,2-Jul-04,2004,84,7,1.0,0,0,1,2,N,N,,31-Oct-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,9.404874,4.463563,-6.545644,1
3045,1019994004,"RHEA SPORTS MANUFACTURING, INC",BELMONT,NC,28012,WELLS FARGO BANK NATL ASSOC,SD,339920,7-Mar-97,1997,60,2,1.0,0,0,1,0,T,N,,31-May-99,22265.0,0.0,P I F,0.0,15000.0,7500.0,1.678514,-0.975237,10.394261,2
3046,1019995000,STEVEN LONG DBA INTEGRITY FINA,MATHER,CA,95655,CAPITAL ONE NATL ASSOC,VA,522310,2-Jul-04,2004,84,1,1.0,0,0,1,1,N,N,,31-Oct-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,6.795044,10.650999,1.6341304,1
3047,1020004008,GENERAL PLASTICS INC.,BOISE,ID,83705,WELLS FARGO BANK NATL ASSOC,SD,0,7-Mar-97,1997,60,7,1.0,0,0,1,0,T,N,,31-Aug-97,25000.0,0.0,P I F,0.0,25000.0,12500.0,-8.373079,-3.0627382,9.925555,2
3048,1020005004,KEG ENTERPRISES INC,STRATFORD,NJ,8084,CAPITAL ONE NATL ASSOC,VA,453110,2-Jul-04,2004,32,33,1.0,0,0,1,1,N,N,29-Apr-09,31-Oct-04,35000.0,0.0,CHGOFF,16530.0,35000.0,17500.0,15.371505,0.29770538,2.7461526,1
3049,1020006000,HOMETOWN HARDWARE,OSCEOLA,NE,68651,PINNACLE BANK,NE,444130,10-Feb-06,2006,120,2,1.0,0,0,1,2,N,N,,31-May-06,48000.0,0.0,P I F,0.0,48000.0,40800.0,7.905693,6.3511105,-4.9063215,1
3050,1020014000,APPLIED RAPID TECHNOLOGIES COR,KING GEORGE,VA,22485,BRANCH BK. & TR CO,VA,0,7-Mar-97,1997,72,1,2.0,0,0,1,0,N,N,,4-Apr-97,15000.0,0.0,P I F,0.0,15000.0,11250.0,-13.675954,0.4235139,-2.6973124,0
3051,1020015007,Hobarama LLC,MIAMI BEACH,FL,33139,BANK OF AMERICA NATL ASSOC,NC,312111,2-Jul-04,2004,84,15,1.0,0,0,1,1,Y,N,,31-Jul-04,100000.0,0.0,P I F,0.0,100000.0,50000.0,17.13933,6.499649,6.9693604,1
3052,1020025010,LAL INTERNATIONAL SYSTEMS INC,UNION CITY,NJ,7087,CAPITAL ONE NATL ASSOC,VA,811212,2-Jul-04,2004,84,2,1.0,0,0,1,1,N,N,,31-Oct-04,25000.0,0.0,P I F,0.0,25000.0,12500.0,10.70539,3.29132,7.283164,1
3053,1020035002,LUIGIS PLACE INC,N VERSAILLES,PA,15137,CAPITAL ONE NATL ASSOC,VA,722110,2-Jul-04,2004,57,6,1.0,0,0,1,1,N,N,26-Apr-07,31-Oct-04,25000.0,0.0,CHGOFF,17855.0,25000.0,12500.0,10.544384,3.531782,6.8353467,1
3054,1020045005,"CELTIC LAW JEWELRY, LLC",MENTOR-ON-THE-LAKE,OH,44060,"PNC BANK, NATIONAL ASSOCIATION",OH,448310,2-Jul-04,2004,87,3,1.0,0,0,1,1,N,N,,31-Oct-04,75000.0,0.0,P I F,0.0,75000.0,37500.0,14.557732,7.196825,4.84919,1
3055,1020065000,"Celtic Law Jewelry, LLC",MENTOR ON THE LAKE,OH,44060,"PNC BANK, NATIONAL ASSOCIATION",DE,448310,2-Jul-04,2004,2,3,1.0,0,0,1,1,Y,N,31-Aug-10,30-Sep-04,27834.0,0.0,CHGOFF,23609.0,25000.0,12500.0,13.67382,3.9536047,1.2620983,1
3056,1020075003,Healthpoint Medical Associates,MEMPHIS,TN,38118,BANK OF AMERICA NATL ASSOC,NC,621111,2-Jul-04,2004,84,3,1.0,0,0,1,1,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,12.037482,3.9570713,5.8963957,1
3057,1020085006,NIEMUTH ENTERPRISES-THORP INC,THORP,WI,54771,BMO HARRIS BK NATL ASSOC,IL,445110,2-Jul-04,2004,84,2,1.0,0,0,1,2,N,N,,31-Aug-04,503000.0,0.0,P I F,0.0,575000.0,431250.0,-0.020315548,-6.5482545,-2.8298306,3
3058,1020095009,Diana Koloc,Lake Wales,FL,33853,SUNTRUST BANK,GA,812112,2-Jul-04,2004,60,2,1.0,0,0,1,2,N,N,,31-Aug-04,20000.0,0.0,P I F,0.0,20000.0,10000.0,10.318417,2.3191674,-7.547901,1
3059,1020106006,THE JAMES S COREY LIVINVG  TRU,BELDING,MI,48809,ECONOMIC DEVEL FOUNDATION CERT,MI,722110,10-Feb-06,2006,240,1,1.0,9,0,1,2,0,N,,16-May-07,218000.0,0.0,P I F,0.0,218000.0,218000.0,-0.42061538,-0.8416156,-1.1717227,3
3060,1020115002,"Atlantica Trading Company, LLC",MIAMI,FL,33137,BANK OF AMERICA NATL ASSOC,NC,423990,2-Jul-04,2004,84,5,1.0,0,0,1,1,Y,N,,31-Jul-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,15.25112,5.0010543,6.4749207,1
3061,1020126001,LANDSCAPE CONCEPTS CONSTRUCTIO,RICHMOND,IL,60071,SMALL BUS. GROWTH CORP,IL,561730,10-Feb-06,2006,240,150,2.0,25,0,1,1,0,N,,17-May-06,1030000.0,0.0,P I F,0.0,1030000.0,1030000.0,-1.2815486,-2.1448758,-3.3723385,3
3062,1020135008,Michael Stump dba Stumps Selec,BROKEN ARROW,OK,74014,BANK OF AMERICA NATL ASSOC,NC,454210,2-Jul-04,2004,84,2,2.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-4.5835624,2.441312,-15.63857,4
3063,1020136004,ROBERT'S PAWN LLC,HOUSTON,TX,77083,WOODFOREST NATIONAL BANK,TX,238210,10-Feb-06,2006,74,1,2.0,3,1,1,2,0,N,6-Mar-07,28-Feb-06,15000.0,0.0,CHGOFF,14720.0,15000.0,12750.0,1.118,1.252729,-13.4914875,4
3064,1020155003,"P.B.H.C., Inc.",SOUTH PARIS,ME,4281,"TD BANK, NATIONAL ASSOCIATION",DE,713940,8-Jul-04,2004,60,6,1.0,0,0,1,2,N,N,,31-Aug-04,65000.0,0.0,P I F,0.0,65000.0,32500.0,9.764225,2.0875514,-7.3316894,1
3065,1020166002,"MARBLECAST PRODUCTS, INC",SALT LAKE CITY,UT,84104,CELTIC BANK CORPORATION,UT,327991,10-Feb-06,2006,12,6,1.0,0,6,1,1,Y,N,,31-Mar-06,15855.0,0.0,P I F,0.0,5000.0,2500.0,3.844913,12.1966915,-0.35111713,1
3066,1020175009,Interior Affairs,SANTA MARIA,CA,93454,BANK OF AMERICA NATL ASSOC,NC,541410,8-Jul-04,2004,84,5,1.0,0,0,1,1,T,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,6.8322597,10.5501,1.8776231,1
3067,1020176005,BORDER DEMOLITION & ENVIRONMEN,EL PASO,TX,79907,UNITED BK OF EL PASO DEL NORTE,TX,562910,10-Feb-06,2006,60,35,1.0,3,35,1,1,0,N,,31-Mar-06,250000.0,0.0,P I F,0.0,300000.0,150000.0,-0.093114994,5.0032597,-3.9680037,3
3068,1020185001,Gab Clothing,PICO RIVERA,CA,90660,BANK OF AMERICA NATL ASSOC,NC,448110,8-Jul-04,2004,12,3,2.0,0,0,1,1,Y,N,28-Sep-10,31-Aug-04,11775.0,0.0,CHGOFF,2107.0,10000.0,5000.0,-3.031405,2.8410633,-14.621964,4
3069,1020186008,DOUGLAS GLOBAL & ASSOCIATE LLC,RIVERDALE,GA,30296,BBCN BANK,CA,233210,10-Feb-06,2006,42,2,2.0,1,2,1,1,0,N,10-Sep-09,28-Feb-06,10000.0,0.0,CHGOFF,6661.0,10000.0,8500.0,-8.668436,-1.1447597,-19.989117,4
3070,1020195004,Joseph Santell dba The News De,Greenville,PA,16125,"PNC BANK, NATIONAL ASSOCIATION",PA,453998,8-Jul-04,2004,84,4,2.0,0,0,1,1,N,N,,31-Aug-04,100000.0,0.0,P I F,0.0,100000.0,50000.0,-6.50163,-3.8781786,-21.040596,4
3071,1020205005,"Ross's Chicago Records, Inc.",Kankakee,IL,60901,"PNC BANK, NATIONAL ASSOCIATION",IL,451220,8-Jul-04,2004,24,5,1.0,0,0,1,1,N,N,,31-Aug-04,32000.0,0.0,P I F,0.0,32000.0,16000.0,4.713824,13.205869,1.0499094,1
3072,1020206001,AMERICAN TIRE AND WHEEL LLC,DENVER,CO,80216,U.S. BANK NATIONAL ASSOCIATION,OH,441310,10-Feb-06,2006,82,3,1.0,0,3,1,1,0,N,6-Jan-11,28-Feb-06,431000.0,0.0,CHGOFF,333802.0,431000.0,323250.0,-6.0071735,9.274805,-1.5536209,0
3073,1020216004,TOTALLY VINTAGE,BOZEMAN,MT,59715,INNOVATIVE BANK,CA,453310,10-Feb-06,2006,84,1,1.0,2,1,1,2,0,N,,28-Feb-06,5000.0,0.0,P I F,0.0,5000.0,4250.0,7.9594502,6.1513786,-5.1618047,1
3074,1020223008,JENSVOLD INC A MINNESOTA CORPO,BUFFALO CENTER,IA,50424,TITONKA SAVINGS BANK,IA,0,6-Aug-80,1980,120,27,2.0,0,0,43700,0,N,N,7-Feb-89,27-Aug-80,500000.0,0.0,CHGOFF,139957.0,500000.0,450000.0,-0.3327691,-11.926881,-2.564825,3
3075,1020225000,Center Photo Lab,PALM DESERT,CA,92260,BANK OF AMERICA NATL ASSOC,NC,812921,8-Jul-04,2004,84,3,1.0,0,0,1,1,Y,N,,30-Sep-04,50000.0,0.0,P I F,0.0,50000.0,25000.0,6.0476627,9.346138,4.2574615,1
3076,1020235003,"HBP Industries, Inc.",CHESANING,MI,48616,"PNC BANK, NATIONAL ASSOCIATION",IL,331111,8-Jul-04,2004,34,8,1.0,0,0,1,2,Y,N,,31-Aug-04,150000.0,0.0,P I F,0.0,150000.0,75000.0,11.353034,5.759926,-5.8681493,1
3077,1020245006,Bassett Engineering,GILROY,CA,95020,BANK OF AMERICA NATL ASSOC,NC,336991,8-Jul-04,2004,84,4,1.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,7.315665,11.988123,0.15286359,1
3078,1020246002,RADIO SHACK,TRUTH OR CONSEQUENCES (HOT SPR,NM,87901,ENCHANTMENT LAND CERT. DEVEL C,NM,443112,10-Feb-06,2006,240,3,1.0,1,3,68150,2,0,N,,12-Apr-06,65000.0,0.0,P I F,0.0,65000.0,65000.0,3.4064033,-14.029484,-3.0520287,3
3079,1020255009,Michael P. Clutter d/b/a The S,Lynchburg,OH,45177,"PNC BANK, NATIONAL ASSOCIATION",DE,541320,8-Jul-04,2004,180,3,1.0,0,0,1,2,N,N,,31-Aug-04,70000.0,0.0,P I F,0.0,70000.0,35000.0,8.735955,3.90538,-8.868929,1
3080,1020256005,MOBILE MAX INC,ROSEDALE,NY,11422,FLUSHING BANK,NY,517212,10-Feb-06,2006,12,3,2.0,0,3,1,1,Y,N,,31-Mar-07,50000.0,0.0,P I F,0.0,50000.0,25000.0,-8.6526165,-2.1179376,-17.693718,4
3081,1020275004,"The Planners Network, Inc.",McLean,VA,22101,WELLS FARGO BANK NATL ASSOC,SD,561599,6-Jul-04,2004,49,6,1.0,0,0,1,2,N,N,,31-Jul-04,80000.0,0.0,P I F,0.0,80000.0,40000.0,10.4064,2.9710014,-6.391009,1
3082,1020276000,SONCE LEROUX GALLERY,LOS ANGELES,CA,90004,BBCN BANK,CA,711510,10-Feb-06,2006,84,1,2.0,3,1,1,1,0,N,,28-Feb-06,10000.0,0.0,P I F,0.0,10000.0,8500.0,-3.0434473,0.87062943,-15.685188,4
3083,1020285007,"Emerald Commercial Leasing, In",Conley,GA,30288,WELLS FARGO BANK NATL ASSOC,SD,532120,6-Jul-04,2004,23,2,1.0,0,0,1,2,N,N,,31-Aug-04,300.0,0.0,,0.0,100000.0,50000.0,11.335748,3.3477044,-5.7170544,1
3084,1020295010,"Advanced Placement Services, I",ERIE,PA,16505,FIRST NIAGARA BANK NATL ASSOC,NY,561320,6-Jul-04,2004,84,265,1.0,0,0,1,1,Y,N,,30-Sep-04,1035207.0,0.0,P I F,0.0,325000.0,162500.0,8.175645,-0.09618017,9.600462,1
3085,1020305000,"Chalaire Surveying, Inc.",PARIS,TX,75460,BANK OF AMERICA NATL ASSOC,NC,541330,6-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-04,11000.0,0.0,P I F,0.0,10000.0,5000.0,-4.2348104,1.8520066,-15.749788,4
3086,1020315003,Samuel E Livingston and Mary L,Mt. Pleasant,PA,15666,"PNC BANK, NATIONAL ASSOCIATION",PA,541810,6-Jul-04,2004,90,2,1.0,0,0,1,1,N,N,,31-Aug-04,136000.0,0.0,P I F,0.0,136000.0,68000.0,12.162259,5.564466,8.581991,1
3087,1020316010,CAVEMAN OUTDOORS & HUNTER'S SU,CLARKSBURG,WV,26301,"FREEDOM BANK, INC.",WV,451110,10-Feb-06,2006,42,2,1.0,0,2,1,2,0,N,19-Apr-10,31-Mar-06,115000.0,0.0,CHGOFF,87296.0,115000.0,57500.0,12.275992,2.9748735,-3.7563987,1
3088,1020335009,Hyun I. Shin dba Shins Mainten,VAN NUYS,CA,91405,BANK OF AMERICA NATL ASSOC,NC,561720,6-Jul-04,2004,41,1,1.0,0,0,1,1,Y,N,7-May-08,31-Aug-04,15000.0,0.0,CHGOFF,13007.0,15000.0,7500.0,4.5756755,11.086177,2.30324,1
3089,1020336005,CAPITAL MORTGAGE INVESTMENT CO,ORLANDO,FL,32810,BBCN BANK,CA,514199,10-Feb-06,2006,84,1,2.0,1,1,1,1,0,N,,28-Feb-06,5000.0,0.0,P I F,0.0,5000.0,4250.0,-5.955476,-2.778156,-19.27224,4
3090,1020345001,"The Planners Network, Inc.",McLean,VA,22101,WELLS FARGO BANK NATL ASSOC,SD,561599,6-Jul-04,2004,84,6,1.0,0,0,1,2,N,N,,31-Aug-04,60000.0,0.0,P I F,0.0,60000.0,30000.0,9.800151,3.3144133,-6.798551,1
3091,1020346008,COMPLETE HEALTH CARE,GREENWOOD,MS,38930,BBCN BANK,CA,514199,10-Feb-06,2006,84,65,1.0,1,65,1,2,0,N,,28-Feb-06,5000.0,0.0,P I F,0.0,5000.0,4250.0,0.03960721,5.021891,-4.1889853,3
3092,1020355004,"Roasters, Inc.",Alpharetta,GA,30004,WELLS FARGO BANK NATL ASSOC,SD,722110,6-Jul-04,2004,48,120,1.0,0,0,1,1,N,N,,31-Aug-04,125000.0,0.0,P I F,0.0,125000.0,62500.0,8.566742,0.1224135,9.402144,1
3093,1020356000,UNBLEMISHED FINISH,ATLANTA,GA,30310,BBCN BANK,CA,561790,10-Feb-06,2006,54,2,1.0,1,2,1,1,0,N,8-Oct-08,28-Feb-06,10000.0,0.0,CHGOFF,7976.0,10000.0,8500.0,13.320131,4.2381153,3.9321039,1
3094,1020365007,"Sabatino Gradall Rental, Inc.",LOXAHATCHEE,FL,33470,BANK OF AMERICA NATL ASSOC,NC,532412,6-Jul-04,2004,25,4,1.0,0,0,1,2,N,N,18-Aug-09,31-Aug-04,50000.0,0.0,CHGOFF,31605.0,50000.0,25000.0,11.625255,3.3053243,-5.0940294,1
3095,1020366003,TRI-COUNTY HOLDINGS INC,NEWBURY PARK,CA,91320,CALIFORNIA UNITED BANK,CA,238210,10-Feb-06,2006,16,20,1.0,1,21,1,1,N,N,7-Oct-11,28-Feb-06,125484.0,0.0,CHGOFF,16828.0,50000.0,25000.0,0.58910906,5.913322,-4.0939384,1
3096,1020375010,Hee T. Lee dba HT Telecom,LOS ANGELES,CA,90020,BANK OF AMERICA NATL ASSOC,NC,423690,6-Jul-04,2004,64,5,1.0,0,0,1,1,T,N,28-Apr-06,31-Jul-04,47358.0,0.0,CHGOFF,47358.0,50000.0,25000.0,2.7171714,12.218214,2.4996798,1
3097,1020376006,Z'S DISTRIBUTORS LLC,STRATFORD (TOWN OF),CT,6615,NEWTOWN SAVINGS BANK,CT,812990,10-Feb-06,2006,120,1,1.0,0,1,1,2,0,N,,28-Feb-06,120000.0,0.0,P I F,0.0,120000.0,60000.0,9.4208,2.3181925,-8.071706,1
3098,1020385002,Janice Dellaquila dba Care Sto,DU BOIS,PA,15801,"PNC BANK, NATIONAL ASSOCIATION",DE,445110,6-Jul-04,2004,42,1,2.0,0,0,1,2,N,N,28-Feb-06,31-Jul-04,19870.0,0.0,CHGOFF,19870.0,20000.0,10000.0,3.6059003,-1.4449792,-14.399289,4
3099,1020386009,LD PRODUCTS INC,LONG BEACH,CA,90815,CDC SMALL BUS. FINAN CORP,CA,453210,10-Feb-06,2006,240,30,2.0,30,0,1,1,0,N,,13-Sep-06,908000.0,0.0,P I F,0.0,1397000.0,1397000.0,-1.3114558,-2.1909792,-3.3411748,3
3100,1020395005,Pamela S. Fowler dba S & R Law,SAINT PETERSBURG,FL,33716,BANK OF AMERICA NATL ASSOC,NC,561730,6-Jul-04,2004,84,1,2.0,0,0,1,1,Y,N,,31-Jul-04,10000.0,0.0,P I F,0.0,10000.0,5000.0,-5.3793755,-2.821666,-19.06896,4
3101,1020405006,"Tienda Sula & Musica, Inc.",SILVER SPRING,MD,20902,BANK OF AMERICA NATL ASSOC,NC,451140,6-Jul-04,2004,84,3,1.0,0,0,1,1,Y,N,,31-Jul-04,72169.0,0.0,P I F,0.0,50000.0,25000.0,14.220295,4.747187,7.7629547,1
3102,1020415009,Travis L. Taylor dba Kearney S,EXCELSIOR SPRINGS,MO,64024,BANK OF AMERICA NATL ASSOC,NC,453998,6-Jul-04,2004,84,1,1.0,0,0,1,1,Y,N,,31-Jul-04,8000.0,0.0,P I F,0.0,8000.0,4000.0,9.971058,10.907579,2.764241,1
